arm,run,file,category,credit_id,credit_name,max_points,applicability,estimated_level,estimated_points,justification,questions_summary,level_guide_reference,concept_phase_actions,documentation_needed,input_tokens,output_tokens,elapsed_seconds,valid_json,truncated,success
rag,2,00_sample_project,Quality Of Life,QL1.5,Minimize Light Pollution,12,Applicable,Improved,3,"The project includes exterior lighting, which requires consideration of light pollution impacts.",QA:Likely Yes(Project incorporates energy-efficient and shielded lighting fixtures.) | QB:Insufficient Data(Lack of information on lighting controls and scheduling.),A + B,Develop a plan for exterior lighting design and control.; Incorporate energy-efficient and shielded lighting fixtures.,Exterior lighting design and control plan; Lighting fixture specifications,17220,2734,536.91,True,False,True
rag,2,00_sample_project,Quality Of Life,QL1.6,Minimize Construction Impacts,8,Applicable,Improved,2,The project involves construction activities that require consideration of environmental impacts.,QA:Likely Yes(Project includes a construction waste management plan.) | QB:Insufficient Data(Lack of information on air quality and noise monitoring during construction.),A + B,Develop a comprehensive construction waste management plan.; Implement air quality and noise monitoring during construction.,Construction waste management plan; Air quality and noise monitoring records,17220,2734,536.91,True,False,True
rag,2,00_sample_project,Quality Of Life,QL2.1,Improve Community Mobility,14,Applicable,Improved,3,"The project includes pedestrian and vehicular paths, which require consideration of mobility and accessibility.",QA:Likely Yes(Project incorporates accessible and safe pedestrian paths.) | QB:Insufficient Data(Lack of information on public transportation options and accessibility features.),A + B,Develop a plan for pedestrian and vehicular path design.; Incorporate accessible and safe pedestrian paths.,Pedestrian and vehicular path design plan; Accessibility features and public transportation options,17220,2734,536.91,True,False,True
rag,2,00_sample_project,Quality Of Life,QL2.2,Encourage Sustainable Transportation,16,Applicable,Improved,5,"The project includes parking and transportation infrastructure, which requires consideration of sustainable transportation options.",QA:Likely Yes(Project incorporates electric vehicle charging stations.) | QB:Insufficient Data(Lack of information on alternative transportation options and incentives.),A + B,Develop a plan for sustainable transportation options.; Incorporate electric vehicle charging stations.,Sustainable transportation plan; Alternative transportation options and incentives,17220,2734,536.91,True,False,True
rag,2,00_sample_project,Quality Of Life,QL2.3,Improve Access & Wayfinding,14,Applicable,Improved,5,"The project includes public spaces and paths, which require consideration of access and wayfinding.",QA:Likely Yes(Project incorporates clear signage and wayfinding features.) | QB:Insufficient Data(Lack of information on accessibility features and universal design principles.),A + B,Develop a plan for access and wayfinding.; Incorporate clear signage and wayfinding features.,Access and wayfinding plan; Accessibility features and universal design principles,17220,2734,536.91,True,False,True
rag,2,00_sample_project,Quality Of Life,QL3.1,Advance Equity & Social Justice,18,Applicable,Improved,6,"The project involves community engagement and social impact, which requires consideration of equity and social justice.",QA:Likely Yes(Project includes community engagement and participation strategies.) | QB:Insufficient Data(Lack of information on social impact assessment and mitigation measures.),A + B,Develop a plan for community engagement and participation.; Conduct a social impact assessment and develop mitigation measures.,Community engagement and participation plan; Social impact assessment and mitigation measures,17220,2734,536.91,True,False,True
rag,2,00_sample_project,Quality Of Life,QL3.2,Preserve Historic & Cultural Resources,18,Not Applicable,,0,The project does not involve historic or cultural resources.,,,,,17220,2734,536.91,True,False,True
rag,2,00_sample_project,Quality Of Life,QL3.3,Enhance Views & Local Character,14,Applicable,Improved,3,"The project includes public spaces and views, which require consideration of local character and visual impact.",QA:Likely Yes(Project incorporates design elements that reflect local character.) | QB:Insufficient Data(Lack of information on view preservation and enhancement strategies.),A + B,Develop a plan for local character and visual impact.; Incorporate design elements that reflect local character.,Local character and visual impact plan; View preservation and enhancement strategies,17220,2734,536.91,True,False,True
rag,2,00_sample_project,Resource Allocation,RA1.1,Reduce Materials Use,12,Applicable,No Level,0,,QA:Insufficient Data(No material takeoff or bill of quantities in the model) | QB:Insufficient Data(No information on material efficiency strategies),A + B required for Improved,Develop a material takeoff and bill of quantities; Research material efficiency strategies,Material takeoff and bill of quantities report; Material efficiency strategy document,17210,2560,496.52,True,False,True
rag,2,00_sample_project,Resource Allocation,RA1.2,Use Recycled Materials,10,Applicable,No Level,0,,QA:Insufficient Data(No information on recycled material use) | QB:Insufficient Data(No documentation of recycled material sourcing),A + B required for Improved,Research recycled material options; Develop a plan for sourcing recycled materials,Recycled material usage report; Recycled material sourcing document,17210,2560,496.52,True,False,True
rag,2,00_sample_project,Resource Allocation,RA1.3,Reduce Operational Waste,8,Applicable,No Level,0,,QA:Insufficient Data(No information on operational waste reduction strategies) | QB:Insufficient Data(No documentation of waste management plan),A + B required for Improved,Develop an operational waste reduction plan; Create a waste management document,Operational waste reduction plan; Waste management document,17210,2560,496.52,True,False,True
rag,2,00_sample_project,Resource Allocation,RA1.4,Reduce Construction Waste,10,Applicable,No Level,0,,QA:Insufficient Data(No information on construction waste reduction strategies) | QB:Insufficient Data(No documentation of construction waste management plan),A + B required for Improved,Develop a construction waste reduction plan; Create a construction waste management document,Construction waste reduction plan; Construction waste management document,17210,2560,496.52,True,False,True
rag,2,00_sample_project,Resource Allocation,RA1.5,Balance Earthwork On Site,6,Applicable,No Level,0,,QA:Insufficient Data(No information on earthwork balancing strategies) | QB:Insufficient Data(No documentation of earthwork management plan),A + B required for Improved,Develop an earthwork balancing plan; Create an earthwork management document,Earthwork balancing plan; Earthwork management document,17210,2560,496.52,True,False,True
rag,2,00_sample_project,Resource Allocation,RA2.1,Reduce Operational Energy Consumption,20,Applicable,No Level,0,,QA:Insufficient Data(No information on operational energy reduction strategies) | QB:Insufficient Data(No documentation of energy management plan),A + B required for Improved,Develop an operational energy reduction plan; Create an energy management document,Operational energy reduction plan; Energy management document,17210,2560,496.52,True,False,True
rag,2,00_sample_project,Resource Allocation,RA2.2,Reduce Construction Energy Consumption,12,Applicable,No Level,0,,QA:Insufficient Data(No information on construction energy reduction strategies) | QB:Insufficient Data(No documentation of construction energy management plan),A + B required for Improved,Develop a construction energy reduction plan; Create a construction energy management document,Construction energy reduction plan; Construction energy management document,17210,2560,496.52,True,False,True
rag,2,00_sample_project,Resource Allocation,RA2.3,Use Renewable Energy,10,Applicable,No Level,0,,QA:Insufficient Data(No information on renewable energy use) | QB:Insufficient Data(No documentation of renewable energy sourcing),A + B required for Improved,Research renewable energy options; Develop a plan for sourcing renewable energy,Renewable energy usage report; Renewable energy sourcing document,17210,2560,496.52,True,False,True
rag,2,00_sample_project,Resource Allocation,RA2.4,Commission and Monitor Energy Systems,8,Applicable,No Level,0,,QA:Insufficient Data(No information on energy system commissioning) | QB:Insufficient Data(No documentation of energy system monitoring plan),A + B required for Improved,Develop an energy system commissioning plan; Create an energy system monitoring document,Energy system commissioning plan; Energy system monitoring document,17210,2560,496.52,True,False,True
rag,2,00_sample_project,Resource Allocation,RA3.1,Preserve Water Resources,14,Applicable,No Level,0,,QA:Insufficient Data(No information on water conservation strategies) | QB:Insufficient Data(No documentation of water management plan),A + B required for Improved,Develop a water conservation plan; Create a water management document,Water conservation plan; Water management document,17210,2560,496.52,True,False,True
rag,2,00_sample_project,Resource Allocation,RA3.2,Reduce Operational Water Consumption,12,Applicable,No Level,0,,QA:Insufficient Data(No information on operational water reduction strategies) | QB:Insufficient Data(No documentation of water efficiency plan),A + B required for Improved,Develop an operational water reduction plan; Create a water efficiency document,Operational water reduction plan; Water efficiency document,17210,2560,496.52,True,False,True
rag,2,00_sample_project,Resource Allocation,RA3.3,Reduce Construction Water Consumption,10,Applicable,No Level,0,,QA:Insufficient Data(No information on construction water reduction strategies) | QB:Insufficient Data(No documentation of construction water management plan),A + B required for Improved,Develop a construction water reduction plan; Create a construction water management document,Construction water reduction plan; Construction water management document,17210,2560,496.52,True,False,True
rag,2,00_sample_project,Resource Allocation,RA3.4,Monitor Water Systems,8,Applicable,No Level,0,,QA:Insufficient Data(No information on water system monitoring) | QB:Insufficient Data(No documentation of water system monitoring plan),A + B required for Improved,Develop a water system monitoring plan; Create a water system monitoring document,Water system monitoring plan; Water system monitoring document,17210,2560,496.52,True,False,True
rag,3,00_sample_project,Climate And Resilience,CR2.1,Avoid Unsuitable Development,14,Applicable,No Level,0,,QA:Insufficient Data(No information on site selection process) | QB:Insufficient Data(No environmental impact assessment available),A + B required for Improved,Conduct site selection process with environmental considerations; Perform environmental impact assessment,Site selection report; Environmental impact assessment,17617,1295,265.8,True,False,True
rag,3,00_sample_project,Climate And Resilience,CR2.2,Assess Climate Change Vulnerability,20,Applicable,No Level,0,,QA:Insufficient Data(No climate change vulnerability assessment available) | QB:Insufficient Data(No information on project vulnerabilities to climate change),A + B required for Improved,Conduct climate change vulnerability assessment; Identify project vulnerabilities to climate change,Climate change vulnerability assessment report; Project vulnerability analysis,17617,1295,265.8,True,False,True
rag,3,00_sample_project,Climate And Resilience,CR2.3,Evaluate Risk and Resilience,26,Applicable,No Level,0,,QA:Insufficient Data(No risk assessment available) | QB:Insufficient Data(No information on critical functions and dependencies of infrastructure asset),A + B + C + D + E required for Conserving,Conduct risk assessment; Identify critical functions and dependencies of infrastructure asset,Risk assessment report; Critical functions and dependencies analysis,17617,1295,265.8,True,False,True
rag,3,00_sample_project,Climate And Resilience,CR2.4,Establish Resilience Goals and Strategies,20,Applicable,No Level,0,,QA:Insufficient Data(No information on project performance goals and risk appetite) | QB:Insufficient Data(No risk management strategies available),A + B required for Enhanced,Establish project performance goals and risk appetite; Develop risk management strategies,Project performance goals and risk appetite statement; Risk management strategies report,17617,1295,265.8,True,False,True
rag,3,00_sample_project,Climate And Resilience,CR2.5,Maximize Resilience,26,Applicable,No Level,0,,QA:Insufficient Data(No information on resilience goals and strategies) | QB:Insufficient Data(No implementation of resilience strategies available),A + B + C + D + E required for Conserving,Develop resilience goals and strategies; Implement resilience strategies,Resilience goals and strategies report; Implementation of resilience strategies report,17617,1295,265.8,True,False,True
rag,3,00_sample_project,Climate And Resilience,CR2.6,Improve Infrastructure Integration,18,Applicable,No Level,0,,QA:Insufficient Data(No information on infrastructure integration) | QB:Insufficient Data(No analysis of infrastructure system performance available),A + B required for Improved,Analyze infrastructure integration; Conduct infrastructure system performance analysis,Infrastructure integration report; Infrastructure system performance analysis,17617,1295,265.8,True,False,True
rag,3,00_sample_project,Leadership,LD1.1,Provide Effective Leadership and Commitment,10,Applicable,Improved,2,,"QA:Likely Yes(Project team includes multiple disciplines (architectural, structural, MEP, civi) | QB:Insufficient Data(No information on sustainability goals or targets)",A + B required for Enhanced,Develop sustainability goals and targets,Sustainability management plan; Project charter or mission statement,17191,2164,421.56,True,False,True
rag,3,00_sample_project,Leadership,LD1.2,Foster Collaboration and Teamwork,8,Applicable,Improved,2,,"QA:Likely Yes(Multiple consultants listed (Cartesian Inverse, Etienne Oiseau, Safe Harbor Engi) | QB:Insufficient Data(No information on collaboration or communication plan)",A + B required for Enhanced,Develop collaboration and communication plan,Collaboration plan; Communication protocol,17191,2164,421.56,True,False,True
rag,3,00_sample_project,Leadership,LD1.3,Encourage Public Outreach and Participation,8,Applicable,No Level,0,,QA:Insufficient Data(No information on public outreach or participation) | QB:Insufficient Data(No information on community engagement plan),A + B required for Improved,Develop public outreach and participation plan; Engage with local community,Public outreach plan; Community engagement records,17191,2164,421.56,True,False,True
rag,3,00_sample_project,Leadership,LD1.4,Pursue Byproduct Synergies,10,Applicable,No Level,0,,QA:Insufficient Data(No information on byproduct synergies) | QB:Insufficient Data(No information on waste reduction plan),A + B required for Improved,Investigate byproduct synergies; Develop waste reduction plan,Byproduct synergy report; Waste reduction plan,17191,2164,421.56,True,False,True
rag,3,00_sample_project,Leadership,LD2.1,Establish a Sustainability Management Plan,14,Applicable,No Level,0,,QA:Insufficient Data(No information on sustainability management plan) | QB:Insufficient Data(No information on monitoring and reporting plan),A + B required for Improved,Develop sustainability management plan; Establish monitoring and reporting plan,Sustainability management plan; Monitoring and reporting plan,17191,2164,421.56,True,False,True
rag,3,00_sample_project,Leadership,LD2.2,Plan for Sustainable Communities,12,Applicable,No Level,0,,QA:Insufficient Data(No information on community planning) | QB:Insufficient Data(No information on social and economic development plan),A + B required for Improved,Develop community planning strategy; Establish social and economic development plan,Community planning report; Social and economic development plan,17191,2164,421.56,True,False,True
rag,3,00_sample_project,Leadership,LD2.3,Conduct a Life-Cycle Economic Evaluation,10,Applicable,No Level,0,,QA:Insufficient Data(No information on life-cycle economic evaluation) | QB:Insufficient Data(No information on cost-benefit analysis),A + B required for Improved,Conduct life-cycle economic evaluation; Perform cost-benefit analysis,Life-cycle economic evaluation report; Cost-benefit analysis,17191,2164,421.56,True,False,True
rag,3,00_sample_project,Leadership,LD2.4,Develop a Construction and Operations Plan,8,Applicable,No Level,0,,QA:Insufficient Data(No information on construction plan) | QB:Insufficient Data(No information on operations and maintenance plan),A + B required for Improved,Develop construction plan; Establish operations and maintenance plan,Construction plan; Operations and maintenance plan,17191,2164,421.56,True,False,True
rag,3,00_sample_project,Leadership,LD3.1,Conduct a Cost-Benefit Analysis of Sustainability Measures,10,Applicable,No Level,0,,QA:Insufficient Data(No information on cost-benefit analysis) | QB:Insufficient Data(No information on sustainability measures evaluation),A + B required for Improved,Conduct cost-benefit analysis; Evaluate sustainability measures,Cost-benefit analysis report; Sustainability measures evaluation,17191,2164,421.56,True,False,True
rag,3,00_sample_project,Leadership,LD3.2,Develop a Plan for Implementing Sustainability Measures,8,Applicable,No Level,0,,QA:Insufficient Data(No information on implementation plan) | QB:Insufficient Data(No information on monitoring and reporting plan),A + B required for Improved,Develop implementation plan; Establish monitoring and reporting plan,Implementation plan; Monitoring and reporting plan,17191,2164,421.56,True,False,True
rag,3,00_sample_project,Leadership,LD3.3,Conduct a Life-Cycle Assessment of the Project,12,Applicable,No Level,0,,QA:Insufficient Data(No information on life-cycle assessment) | QB:Insufficient Data(No information on environmental impacts evaluation),A + B required for Improved,Conduct life-cycle assessment; Evaluate environmental impacts,Life-cycle assessment report; Environmental impacts evaluation,17191,2164,421.56,True,False,True
rag,3,00_sample_project,Natural World,NW1.1,Conserve Natural Areas,14,APPLICABLE,Improved,2,"The project is located in Brownsville, PA, and has a site plan, indicating potential natural areas to conserve.",QA:Insufficient Data(No information on natural area conservation) | QB:Insufficient Data(No information on habitat preservation),A + B required for Improved,Conduct site analysis to identify natural areas; Develop conservation plan,Site analysis report; Conservation plan,17916,1317,273.7,True,False,True
rag,3,00_sample_project,Natural World,NW1.2,Provide Wetland and Surface Water Buffers,10,APPLICABLE,Improved,2,"The project has a site plan, indicating potential wetlands or surface water to buffer.",QA:Insufficient Data(No information on wetland or surface water buffers) | QB:Insufficient Data(No information on buffer zone size),A + B required for Improved,Conduct site analysis to identify wetlands or surface water; Develop buffer zone plan,Site analysis report; Buffer zone plan,17916,1317,273.7,True,False,True
rag,3,00_sample_project,Natural World,NW2.2,Manage Stormwater,24,APPLICABLE,Improved,2,"The project has a site plan, indicating potential stormwater management needs.",QA:Insufficient Data(No information on stormwater management) | QB:Insufficient Data(No information on rate or quantity of runoff),A + B required for Improved,Conduct stormwater analysis; Develop stormwater management plan,Stormwater analysis report; Stormwater management plan,17916,1317,273.7,True,False,True
rag,3,00_sample_project,Natural World,NW2.4,Protect Surface and Groundwater Quality,14,APPLICABLE,Improved,1,"The project has a site plan, indicating potential surface or groundwater quality concerns.",QA:Insufficient Data(No information on surface or groundwater quality protection) | QB:Insufficient Data(No information on pollution prevention measures),A + B required for Improved,Conduct water quality analysis; Develop pollution prevention plan,Water quality analysis report; Pollution prevention plan,17916,1317,273.7,True,False,True
rag,3,00_sample_project,Natural World,NW3.3,Maintain Floodplain Functions,14,APPLICABLE,Improved,1,"The project is located in a floodplain, as indicated by the site plan.",QA:Insufficient Data(No information on floodplain functions) | QB:Insufficient Data(No information on vegetated zones preservation),A + B required for Improved,Conduct floodplain analysis; Develop floodplain management plan,Floodplain analysis report; Floodplain management plan,17916,1317,273.7,True,False,True
rag,3,00_sample_project,Natural World,NW3.5,Protect Soil Health,10,APPLICABLE,Improved,2,"The project has a site plan, indicating potential soil health concerns.",QA:Insufficient Data(No information on soil health protection) | QB:Insufficient Data(No information on erosion control measures),A + B required for Improved,Conduct soil analysis; Develop erosion control plan,Soil analysis report; Erosion control plan,17916,1317,273.7,True,False,True
rag,3,00_sample_project,Quality Of Life,QL1.1,Improve Community Quality of Life,26,Applicable,Improved,5,"The project is a mixed-use development with residential, commercial, and community spaces, indicating potential for community quality of life improvements.",QA:Likely Yes(Project includes live/work units and community spaces.) | QB:Insufficient Data(Lack of information on community engagement and feedback mechanisms.) | QC:Likely Yes(Project incorporates green spaces and outdoor areas.) | QD:Insufficient Data(Lack of information on accessibility features and universal design principles.),A + B,Conduct community outreach and engagement to inform design decisions.; Incorporate accessible and universal design principles into building design.,Community engagement records; Accessibility features and universal design principles documentation,17220,2841,549.14,True,False,True
rag,3,00_sample_project,Quality Of Life,QL1.2,Enhance Public Health & Safety,20,Applicable,Improved,7,"The project includes residential and commercial spaces, indicating potential public health and safety concerns.",QA:Likely Yes(Project incorporates natural ventilation and daylighting strategies.) | QB:Insufficient Data(Lack of information on indoor air quality monitoring and maintenance protocols.) | QC:Likely Yes(Project includes emergency response plan and fire suppression systems.),A + B,Develop indoor air quality monitoring and maintenance protocols.; Incorporate public health and safety considerations into design decisions.,Indoor air quality monitoring and maintenance protocols; Public health and safety consideration documentation,17220,2841,549.14,True,False,True
rag,3,00_sample_project,Quality Of Life,QL1.3,Improve Construction Safety,14,Applicable,Improved,5,"The project involves construction activities, indicating potential construction safety concerns.",QA:Likely Yes(Project includes construction safety plan and training programs.) | QB:Insufficient Data(Lack of information on site-specific hazard assessments and mitigation strategie),A + B,Conduct site-specific hazard assessments and develop mitigation strategies.; Incorporate construction safety considerations into design decisions.,Construction safety plan and training programs; Site-specific hazard assessments and mitigation strategies,17220,2841,549.14,True,False,True
rag,3,00_sample_project,Quality Of Life,QL1.4,Minimize Noise & Vibration,12,Applicable,Improved,3,"The project includes residential and commercial spaces, indicating potential noise and vibration concerns.",QA:Likely Yes(Project incorporates sound-absorbing materials and acoustic design strategies.) | QB:Insufficient Data(Lack of information on vibration mitigation measures.),A + B,Develop vibration mitigation measures.; Incorporate noise and vibration considerations into design decisions.,Sound-absorbing materials and acoustic design strategies; Vibration mitigation measures,17220,2841,549.14,True,False,True
rag,3,00_sample_project,Quality Of Life,QL1.5,Minimize Light Pollution,12,Applicable,Improved,3,"The project includes exterior lighting, indicating potential light pollution concerns.",QA:Likely Yes(Project incorporates energy-efficient lighting and shielding strategies.) | QB:Insufficient Data(Lack of information on lighting controls and scheduling.),A + B,Develop lighting controls and scheduling strategies.; Incorporate light pollution considerations into design decisions.,Energy-efficient lighting and shielding strategies; Lighting controls and scheduling,17220,2841,549.14,True,False,True
rag,3,00_sample_project,Quality Of Life,QL1.6,Minimize Construction Impacts,8,Applicable,Improved,2,"The project involves construction activities, indicating potential construction impacts.",QA:Likely Yes(Project includes construction waste management plan.) | QB:Insufficient Data(Lack of information on site restoration and landscaping plans.),A + B,Develop site restoration and landscaping plans.; Incorporate construction impact considerations into design decisions.,Construction waste management plan; Site restoration and landscaping plans,17220,2841,549.14,True,False,True
rag,3,00_sample_project,Quality Of Life,QL2.1,Improve Community Mobility & Access,14,Applicable,Improved,7,"The project includes residential and commercial spaces, indicating potential community mobility and access concerns.",QA:Likely Yes(Project incorporates pedestrian-friendly design strategies.) | QB:Insufficient Data(Lack of information on public transportation access and bikeability features.),A + B,Develop public transportation access and bikeability features.; Incorporate community mobility and access considerations into design decisions.,Pedestrian-friendly design strategies; Public transportation access and bikeability features,17220,2841,549.14,True,False,True
rag,3,00_sample_project,Quality Of Life,QL2.2,Encourage Sustainable Transportation,16,Applicable,Improved,5,"The project includes parking and transportation infrastructure, indicating potential sustainable transportation concerns.",QA:Likely Yes(Project incorporates electric vehicle charging stations.) | QB:Insufficient Data(Lack of information on carpooling and ride-sharing incentives.),A + B,Develop carpooling and ride-sharing incentives.; Incorporate sustainable transportation considerations into design decisions.,Electric vehicle charging stations; Carpooling and ride-sharing incentives,17220,2841,549.14,True,False,True
rag,3,00_sample_project,Quality Of Life,QL2.3,Improve Access & Wayfinding,14,Applicable,Improved,9,"The project includes public spaces and navigation, indicating potential access and wayfinding concerns.",QA:Likely Yes(Project incorporates clear signage and wayfinding strategies.) | QB:Insufficient Data(Lack of information on accessibility features and universal design principles.),A + B,Develop accessibility features and universal design principles.; Incorporate access and wayfinding considerations into design decisions.,Clear signage and wayfinding strategies; Accessibility features and universal design principles,17220,2841,549.14,True,False,True
rag,3,00_sample_project,Quality Of Life,QL3.1,Advance Equity & Social Justice,18,Applicable,Improved,6,"The project includes community spaces and social programs, indicating potential equity and social justice concerns.",QA:Likely Yes(Project incorporates community engagement and outreach strategies.) | QB:Insufficient Data(Lack of information on social programs and services.),A + B,Develop social programs and services.; Incorporate equity and social justice considerations into design decisions.,Community engagement and outreach strategies; Social programs and services,17220,2841,549.14,True,False,True
rag,3,00_sample_project,Quality Of Life,QL3.2,Preserve Historic & Cultural Resources,18,Applicable,Improved,2,"The project includes historic and cultural resources, indicating potential preservation concerns.",QA:Likely Yes(Project incorporates historic preservation strategies.) | QB:Insufficient Data(Lack of information on cultural resource preservation and interpretation.),A + B,Develop cultural resource preservation and interpretation strategies.; Incorporate historic and cultural preservation considerations into design decisions.,Historic preservation strategies; Cultural resource preservation and interpretation,17220,2841,549.14,True,False,True
rag,3,00_sample_project,Quality Of Life,QL3.3,Enhance Views & Local Character,14,Applicable,Improved,3,"The project includes public spaces and views, indicating potential view and local character concerns.",QA:Likely Yes(Project incorporates view preservation strategies.) | QB:Insufficient Data(Lack of information on local character and context-sensitive design.),A + B,Develop local character and context-sensitive design strategies.; Incorporate view and local character considerations into design decisions.,View preservation strategies; Local character and context-sensitive design,17220,2841,549.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA1.1,Reduce Materials Use,12,Applicable,No Level,0,,QA:Insufficient Data(No material takeoff or bill of quantities in the model) | QB:Insufficient Data(No information on recycled content or sustainable materials),A + B required for Improved,Develop a material takeoff and bill of quantities; Research sustainable materials and recycled content options,Material takeoff and bill of quantities; Sustainable materials and recycled content research,17210,2631,519.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA1.2,Use Recycled Materials,10,Applicable,No Level,0,,QA:Insufficient Data(No information on recycled materials used in the project) | QB:Insufficient Data(No documentation of recycled material quantities),A + B required for Improved,Research recycled material options; Develop a plan for incorporating recycled materials into the project,Recycled material research; Plan for incorporating recycled materials,17210,2631,519.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA1.3,Reduce Operational Waste,8,Applicable,No Level,0,,QA:Insufficient Data(No information on operational waste reduction strategies) | QB:Insufficient Data(No documentation of waste reduction goals or targets),A + B required for Improved,Research operational waste reduction strategies; Develop a plan for reducing operational waste,Operational waste reduction research; Plan for reducing operational waste,17210,2631,519.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA1.4,Reduce Construction Waste,10,Applicable,No Level,0,,QA:Insufficient Data(No information on construction waste reduction strategies) | QB:Insufficient Data(No documentation of waste reduction goals or targets),A + B required for Improved,Research construction waste reduction strategies; Develop a plan for reducing construction waste,Construction waste reduction research; Plan for reducing construction waste,17210,2631,519.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA1.5,Balance Earthwork On Site,6,Applicable,No Level,0,,QA:Insufficient Data(No information on earthwork balancing strategies) | QB:Insufficient Data(No documentation of earthwork balancing goals or targets),A + B required for Improved,Research earthwork balancing strategies; Develop a plan for balancing earthwork on site,Earthwork balancing research; Plan for balancing earthwork,17210,2631,519.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA2.1,Reduce Operational Energy Consumption,20,Applicable,No Level,0,,QA:Insufficient Data(No information on operational energy reduction strategies) | QB:Insufficient Data(No documentation of energy reduction goals or targets),A + B required for Improved,Research operational energy reduction strategies; Develop a plan for reducing operational energy consumption,Operational energy reduction research; Plan for reducing operational energy consumption,17210,2631,519.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA2.2,Reduce Construction Energy Consumption,12,Applicable,No Level,0,,QA:Insufficient Data(No information on construction energy reduction strategies) | QB:Insufficient Data(No documentation of energy reduction goals or targets),A + B required for Improved,Research construction energy reduction strategies; Develop a plan for reducing construction energy consumption,Construction energy reduction research; Plan for reducing construction energy consumption,17210,2631,519.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA2.3,Use Renewable Energy,10,Applicable,No Level,0,,QA:Insufficient Data(No information on renewable energy options) | QB:Insufficient Data(No documentation of renewable energy goals or targets),A + B required for Improved,Research renewable energy options; Develop a plan for incorporating renewable energy into the project,Renewable energy research; Plan for incorporating renewable energy,17210,2631,519.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA2.4,Commission and Monitor Energy Systems,8,Applicable,No Level,0,,QA:Insufficient Data(No information on energy system commissioning or monitoring) | QB:Insufficient Data(No documentation of energy system performance goals or targets),A + B required for Improved,Research energy system commissioning and monitoring options; Develop a plan for commissioning and monitoring energy systems,Energy system commissioning and monitoring research; Plan for commissioning and monitoring energy systems,17210,2631,519.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA3.1,Preserve Water Resources,14,Applicable,No Level,0,,QA:Insufficient Data(No information on water conservation strategies) | QB:Insufficient Data(No documentation of water conservation goals or targets),A + B required for Improved,Research water conservation strategies; Develop a plan for preserving water resources,Water conservation research; Plan for preserving water resources,17210,2631,519.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA3.2,Reduce Operational Water Consumption,12,Applicable,No Level,0,,QA:Insufficient Data(No information on operational water reduction strategies) | QB:Insufficient Data(No documentation of water reduction goals or targets),A + B required for Improved,Research operational water reduction strategies; Develop a plan for reducing operational water consumption,Operational water reduction research; Plan for reducing operational water consumption,17210,2631,519.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA3.3,Reduce Construction Water Consumption,10,Applicable,No Level,0,,QA:Insufficient Data(No information on construction water reduction strategies) | QB:Insufficient Data(No documentation of water reduction goals or targets),A + B required for Improved,Research construction water reduction strategies; Develop a plan for reducing construction water consumption,Construction water reduction research; Plan for reducing construction water consumption,17210,2631,519.14,True,False,True
rag,3,00_sample_project,Resource Allocation,RA3.4,Monitor Water Systems,8,Applicable,No Level,0,,QA:Insufficient Data(No information on water system monitoring) | QB:Insufficient Data(No documentation of water system performance goals or targets),A + B required for Improved,Research water system monitoring options; Develop a plan for monitoring water systems,Water system monitoring research; Plan for monitoring water systems,17210,2631,519.14,True,False,True
zero_shot,1,00_sample_project,Climate And Resilience,CR1.1,Reduce Net Embodied Carbon,,Applicable,No Level,0,,QA:Insufficient Data(No embodied carbon assessment in PDF metadata) | QB:Insufficient Data(No calculation of primary contributors to overall embodied carbon in PDF metadat) | QC:Insufficient Data(No information on reduction of net embodied carbon in PDF metadata),"A,B,C required for Improved",Conduct embodied carbon assessment; Calculate primary contributors to overall embodied carbon,Embodied carbon assessment report; Calculation of primary contributors to overall embodied carbon,22526,2621,634.55,True,False,True
zero_shot,1,00_sample_project,Climate And Resilience,CR1.2,Reduce Greenhouse Gas Emissions,,Applicable,No Level,0,,QA:Insufficient Data(No information on reduction of greenhouse gas emissions in PDF metadata) | QB:Insufficient Data(No calculation and reporting of annual greenhouse gas emissions in PDF metadata),"A,B required for Improved",Conduct greenhouse gas emissions assessment; Calculate and report annual greenhouse gas emissions,Greenhouse gas emissions assessment report; Calculation and reporting of annual greenhouse gas emissions,22526,2621,634.55,True,False,True
