arm,run,file,category,credit_id,credit_name,max_points,applicability,estimated_level,estimated_points,justification,questions_summary,level_guide_reference,concept_phase_actions,documentation_needed,input_tokens,output_tokens,elapsed_seconds,valid_json,truncated,success
rag,3,00_sample_project,Quality Of Life,QL1.3,Improve Construction Safety,14,Applicable,Improved,5,"The project involves construction activities, indicating potential construction safety concerns.",QA:Likely Yes(Project includes construction safety plan and training programs.) | QB:Insufficient Data(Lack of information on site-specific hazard assessments and mitigation strategie),A + B,Conduct site-specific hazard assessments and develop mitigation strategies.; Incorporate construction safety considerations into design decisions.,Construction safety plan and training programs; Site-specific hazard assessments and mitigation strategies,17220,2918,1022.57,True,False,True
rag,3,00_sample_project,Quality Of Life,QL1.4,Minimize Noise & Vibration,12,Applicable,Improved,3,"The project includes residential and commercial spaces, indicating potential noise and vibration concerns.",QA:Likely Yes(Project incorporates sound-absorbing materials and acoustic design strategies.) | QB:Insufficient Data(Lack of information on vibration mitigation measures and monitoring protocols.),A + B,Develop vibration mitigation measures and monitoring protocols.; Incorporate noise and vibration considerations into design decisions.,Sound-absorbing materials and acoustic design strategies; Vibration mitigation measures and monitoring protocols,17220,2918,1022.57,True,False,True
rag,3,00_sample_project,Quality Of Life,QL1.5,Minimize Light Pollution,12,Applicable,Improved,3,"The project includes exterior lighting, indicating potential light pollution concerns.",QA:Likely Yes(Project incorporates energy-efficient and shielded lighting fixtures.) | QB:Insufficient Data(Lack of information on lighting controls and scheduling protocols.),A + B,Develop lighting controls and scheduling protocols.; Incorporate light pollution considerations into design decisions.,Energy-efficient and shielded lighting fixtures; Lighting controls and scheduling protocols,17220,2918,1022.57,True,False,True
rag,3,00_sample_project,Quality Of Life,QL1.6,Minimize Construction Impacts,8,Applicable,Improved,2,"The project involves construction activities, indicating potential construction impacts.",QA:Likely Yes(Project includes construction waste management plan and recycling programs.) | QB:Insufficient Data(Lack of information on site-specific erosion control measures and sedimentation ),A + B,Develop site-specific erosion control measures and sedimentation mitigation strategies.; Incorporate construction impact considerations into design decisions.,Construction waste management plan and recycling programs; Site-specific erosion control measures and sedimentation mitigation strategies,17220,2918,1022.57,True,False,True
rag,3,00_sample_project,Quality Of Life,QL2.1,Improve Community Mobility,14,Applicable,Improved,7,"The project includes residential and commercial spaces, indicating potential community mobility concerns.",QA:Likely Yes(Project incorporates pedestrian-friendly design strategies and accessible transp) | QB:Insufficient Data(Lack of information on public transportation access and bikeability features.),A + B,Develop public transportation access and bikeability features.; Incorporate community mobility considerations into design decisions.,Pedestrian-friendly design strategies and accessible transportation options; Public transportation access and bikeability features,17220,2918,1022.57,True,False,True
rag,3,00_sample_project,Quality Of Life,QL2.2,Encourage Sustainable Transportation,16,Applicable,Improved,5,"The project includes parking and transportation infrastructure, indicating potential sustainable transportation concerns.",QA:Likely Yes(Project incorporates electric vehicle charging stations and car-sharing programs) | QB:Insufficient Data(Lack of information on alternative transportation modes and incentives for susta),A + B,Develop alternative transportation modes and incentives for sustainable transportation.; Incorporate sustainable transportation considerations into design decisions.,Electric vehicle charging stations and car-sharing programs; Alternative transportation modes and incentives for sustainable transportation,17220,2918,1022.57,True,False,True
rag,3,00_sample_project,Quality Of Life,QL2.3,Improve Access & Wayfinding,14,Applicable,Improved,9,"The project includes public spaces and navigation systems, indicating potential access and wayfinding concerns.",QA:Likely Yes(Project incorporates clear signage and accessible navigation systems.) | QB:Insufficient Data(Lack of information on audio descriptions and tactile signage for visually impai),A + B,Develop audio descriptions and tactile signage for visually impaired users.; Incorporate access and wayfinding considerations into design decisions.,Clear signage and accessible navigation systems; Audio descriptions and tactile signage for visually impaired users,17220,2918,1022.57,True,False,True
rag,3,00_sample_project,Quality Of Life,QL3.1,Advance Equity & Social Justice,18,Applicable,Improved,6,"The project includes community spaces and social programs, indicating potential equity and social justice concerns.",QA:Likely Yes(Project incorporates community engagement and participation strategies.) | QB:Insufficient Data(Lack of information on affordable housing options and social services.),A + B,Develop affordable housing options and social services.; Incorporate equity and social justice considerations into design decisions.,Community engagement and participation strategies; Affordable housing options and social services,17220,2918,1022.57,True,False,True
rag,3,00_sample_project,Quality Of Life,QL3.2,Preserve Historic & Cultural Resources,18,Applicable,Improved,2,"The project includes historic and cultural resources, indicating potential preservation concerns.",QA:Likely Yes(Project incorporates historic preservation strategies and cultural resource mana) | QB:Insufficient Data(Lack of information on community outreach and education programs.),A + B,Develop community outreach and education programs.; Incorporate historic and cultural preservation considerations into design decisions.,Historic preservation strategies and cultural resource management plans; Community outreach and education programs,17220,2918,1022.57,True,False,True
rag,3,00_sample_project,Quality Of Life,QL3.3,Enhance Views & Local Character,14,Applicable,Improved,3,"The project includes public spaces and views, indicating potential view and local character concerns.",QA:Likely Yes(Project incorporates view preservation strategies and local character design ele) | QB:Insufficient Data(Lack of information on community engagement and feedback mechanisms.),A + B,Develop community engagement and feedback mechanisms.; Incorporate view and local character considerations into design decisions.,View preservation strategies and local character design elements; Community engagement and feedback mechanisms,17220,2918,1022.57,True,False,True
rag,3,00_sample_project,Resource Allocation,RA1.1,Reduce Materials Use,12,Applicable,No Level,0,,QA:Insufficient Data(No material takeoff or bill of quantities in the model) | QB:Insufficient Data(No information on recycled content or sustainable materials),A + B required for Improved,Develop a material takeoff and bill of quantities; Research sustainable materials and recycled content options,Material takeoff and bill of quantities; Sustainable materials and recycled content research,17210,2644,934.53,True,False,True
rag,3,00_sample_project,Resource Allocation,RA1.2,Use Recycled Materials,10,Applicable,No Level,0,,QA:Insufficient Data(No information on recycled materials used in the project) | QB:Insufficient Data(No documentation of recycled material quantities),A + B required for Improved,Research recycled material options; Develop a plan for incorporating recycled materials into the project,Recycled material research; Plan for incorporating recycled materials,17210,2644,934.53,True,False,True
rag,3,00_sample_project,Resource Allocation,RA1.3,Reduce Operational Waste,8,Applicable,No Level,0,,QA:Insufficient Data(No information on operational waste reduction strategies) | QB:Insufficient Data(No documentation of waste reduction goals or targets),A + B required for Improved,Develop a plan for reducing operational waste; Research waste reduction strategies and technologies,Operational waste reduction plan; Waste reduction goals or targets,17210,2644,934.53,True,False,True
rag,3,00_sample_project,Resource Allocation,RA1.4,Reduce Construction Waste,10,Applicable,No Level,0,,QA:Insufficient Data(No information on construction waste reduction strategies) | QB:Insufficient Data(No documentation of waste reduction goals or targets),A + B required for Improved,Develop a plan for reducing construction waste; Research waste reduction strategies and technologies,Construction waste reduction plan; Waste reduction goals or targets,17210,2644,934.53,True,False,True
rag,3,00_sample_project,Resource Allocation,RA1.5,Balance Earthwork On Site,6,Applicable,No Level,0,,QA:Insufficient Data(No information on earthwork balancing strategies) | QB:Insufficient Data(No documentation of earthwork balancing goals or targets),A + B required for Improved,Develop a plan for balancing earthwork on site; Research earthwork balancing strategies and technologies,Earthwork balancing plan; Earthwork balancing goals or targets,17210,2644,934.53,True,False,True
rag,3,00_sample_project,Resource Allocation,RA2.1,Reduce Operational Energy Consumption,20,Applicable,No Level,0,,QA:Insufficient Data(No information on operational energy consumption reduction strategies) | QB:Insufficient Data(No documentation of energy reduction goals or targets),A + B required for Improved,Develop a plan for reducing operational energy consumption; Research energy reduction strategies and technologies,Operational energy consumption reduction plan; Energy reduction goals or targets,17210,2644,934.53,True,False,True
rag,3,00_sample_project,Resource Allocation,RA2.2,Reduce Construction Energy Consumption,12,Applicable,No Level,0,,QA:Insufficient Data(No information on construction energy consumption reduction strategies) | QB:Insufficient Data(No documentation of energy reduction goals or targets),A + B required for Improved,Develop a plan for reducing construction energy consumption; Research energy reduction strategies and technologies,Construction energy consumption reduction plan; Energy reduction goals or targets,17210,2644,934.53,True,False,True
rag,3,00_sample_project,Resource Allocation,RA2.3,Use Renewable Energy,10,Applicable,No Level,0,,QA:Insufficient Data(No information on renewable energy sources) | QB:Insufficient Data(No documentation of renewable energy goals or targets),A + B required for Improved,Research renewable energy sources; Develop a plan for incorporating renewable energy into the project,Renewable energy research; Plan for incorporating renewable energy,17210,2644,934.53,True,False,True
rag,3,00_sample_project,Resource Allocation,RA2.4,Commission and Monitor Energy Systems,8,Applicable,No Level,0,,QA:Insufficient Data(No information on energy system commissioning and monitoring) | QB:Insufficient Data(No documentation of energy system performance goals or targets),A + B required for Improved,Develop a plan for commissioning and monitoring energy systems; Research energy system performance metrics,Energy system commissioning and monitoring plan; Energy system performance goals or targets,17210,2644,934.53,True,False,True
rag,3,00_sample_project,Resource Allocation,RA3.1,Preserve Water Resources,14,Applicable,No Level,0,,QA:Insufficient Data(No information on water conservation strategies) | QB:Insufficient Data(No documentation of water reduction goals or targets),A + B required for Improved,Develop a plan for preserving water resources; Research water conservation strategies and technologies,Water preservation plan; Water reduction goals or targets,17210,2644,934.53,True,False,True
rag,3,00_sample_project,Resource Allocation,RA3.2,Reduce Operational Water Consumption,12,Applicable,No Level,0,,QA:Insufficient Data(No information on operational water consumption reduction strategies) | QB:Insufficient Data(No documentation of water reduction goals or targets),A + B required for Improved,Develop a plan for reducing operational water consumption; Research water reduction strategies and technologies,Operational water consumption reduction plan; Water reduction goals or targets,17210,2644,934.53,True,False,True
rag,3,00_sample_project,Resource Allocation,RA3.3,Reduce Construction Water Consumption,10,Applicable,No Level,0,,QA:Insufficient Data(No information on construction water consumption reduction strategies) | QB:Insufficient Data(No documentation of water reduction goals or targets),A + B required for Improved,Develop a plan for reducing construction water consumption; Research water reduction strategies and technologies,Construction water consumption reduction plan; Water reduction goals or targets,17210,2644,934.53,True,False,True
rag,3,00_sample_project,Resource Allocation,RA3.4,Monitor Water Systems,8,Applicable,No Level,0,,QA:Insufficient Data(No information on water system monitoring) | QB:Insufficient Data(No documentation of water system performance goals or targets),A + B required for Improved,Develop a plan for monitoring water systems; Research water system performance metrics,Water system monitoring plan; Water system performance goals or targets,17210,2644,934.53,True,False,True
rag,4,00_sample_project,Climate And Resilience,CR2.1,Avoid Unsuitable Development,14,Applicable,No Level,0,,QA:Insufficient Data(No information on site selection process) | QB:Insufficient Data(No environmental impact assessment available),A + B required for Improved,Conduct site selection process with environmental considerations; Perform environmental impact assessment,Site selection report; Environmental impact assessment,17617,1228,432.19,True,False,True
rag,4,00_sample_project,Climate And Resilience,CR2.2,Assess Climate Change Vulnerability,20,Applicable,No Level,0,,QA:Insufficient Data(No climate change vulnerability assessment available) | QB:Insufficient Data(No information on project vulnerabilities),A + B required for Improved,Conduct climate change vulnerability assessment; Identify project vulnerabilities,Climate change vulnerability assessment report; Project vulnerability analysis,17617,1228,432.19,True,False,True
rag,4,00_sample_project,Climate And Resilience,CR2.3,Evaluate Risk and Resilience,26,Applicable,No Level,0,,QA:Insufficient Data(No risk evaluation available) | QB:Insufficient Data(No information on critical functions and dependencies),A + B + C + D + E required for Conserving,Conduct risk evaluation; Identify critical functions and dependencies,Risk evaluation report; Critical functions and dependencies analysis,17617,1228,432.19,True,False,True
rag,4,00_sample_project,Climate And Resilience,CR2.4,Establish Resilience Goals and Strategies,20,Applicable,No Level,0,,QA:Insufficient Data(No resilience goals available) | QB:Insufficient Data(No information on risk management strategies),A + B required for Enhanced,Establish resilience goals; Develop risk management strategies,Resilience goals document; Risk management strategies report,17617,1228,432.19,True,False,True
rag,4,00_sample_project,Climate And Resilience,CR2.5,Maximize Resilience,26,Applicable,No Level,0,,QA:Insufficient Data(No information on resilience implementation) | QB:Insufficient Data(No information on monitoring and review of resilience strategies),A + B + C + D + E required for Conserving,Implement resilience strategies; Monitor and review resilience strategies,Resilience implementation plan; Monitoring and review report,17617,1228,432.19,True,False,True
rag,4,00_sample_project,Climate And Resilience,CR2.6,Improve Infrastructure Integration,18,Applicable,No Level,0,,QA:Insufficient Data(No information on infrastructure integration),A required for Improved,Improve infrastructure integration,Infrastructure integration report,17617,1228,432.19,True,False,True
rag,4,00_sample_project,Leadership,LD1.1,Provide Effective Leadership and Commitment,10,Applicable,Improved,2,,"QA:Likely Yes(Project team includes multiple stakeholders (Cartesian Inverse, PA; Etienne Oise) | QB:Insufficient Data(No information on sustainability goals or targets)",A + B required for Enhanced,Develop sustainability goals and targets,Sustainability management plan; Stakeholder engagement records,17191,1948,679.79,True,False,True
rag,4,00_sample_project,Leadership,LD1.2,Foster Collaboration and Teamwork,8,Applicable,Improved,2,,"QA:Likely Yes(Multiple stakeholders involved in project team (Cartesian Inverse, PA; Etienne O) | QB:Insufficient Data(No information on collaboration tools or processes)",A + B required for Enhanced,Establish collaboration tools and processes,Collaboration plan; Meeting minutes,17191,1948,679.79,True,False,True
rag,4,00_sample_project,Leadership,LD1.3,Encourage Public Engagement and Participation,8,Applicable,No Level,0,,QA:Insufficient Data(No information on public engagement or participation) | QB:Insufficient Data(No information on community outreach or education),A + B required for Improved,Develop public engagement and participation plan,Public engagement plan; Community outreach records,17191,1948,679.79,True,False,True
rag,4,00_sample_project,Leadership,LD1.4,Pursue Byproduct Synergies,10,Applicable,No Level,0,,QA:Insufficient Data(No information on byproduct synergies) | QB:Insufficient Data(No information on waste reduction or material reuse),A + B required for Improved,Investigate byproduct synergies opportunities,Byproduct synergy plan; Waste reduction records,17191,1948,679.79,True,False,True
rag,4,00_sample_project,Leadership,LD2.1,Establish a Sustainability Management Plan,12,Applicable,No Level,0,,QA:Insufficient Data(No information on sustainability management plan) | QB:Insufficient Data(No information on monitoring and reporting processes),A + B required for Improved,Develop sustainability management plan,Sustainability management plan; Monitoring and reporting records,17191,1948,679.79,True,False,True
rag,4,00_sample_project,Leadership,LD2.2,Plan for Sustainable Communities,10,Applicable,No Level,0,,QA:Insufficient Data(No information on community planning or engagement) | QB:Insufficient Data(No information on social and economic benefits),A + B required for Improved,Develop community planning and engagement plan,Community planning report; Social and economic benefit analysis,17191,1948,679.79,True,False,True
rag,4,00_sample_project,Leadership,LD2.3,Conduct a Life-Cycle Economic Evaluation,12,Applicable,No Level,0,,QA:Insufficient Data(No information on life-cycle economic evaluation) | QB:Insufficient Data(No information on cost-benefit analysis or return on investment),A + B required for Improved,Conduct life-cycle economic evaluation,Life-cycle economic evaluation report; Cost-benefit analysis records,17191,1948,679.79,True,False,True
rag,4,00_sample_project,Leadership,LD3.1,Encourage Sustainable Economic Development,10,Applicable,No Level,0,,QA:Insufficient Data(No information on sustainable economic development) | QB:Insufficient Data(No information on local employment or procurement opportunities),A + B required for Improved,Develop sustainable economic development plan,Sustainable economic development report; Local employment and procurement records,17191,1948,679.79,True,False,True
rag,4,00_sample_project,Leadership,LD3.2,Support Local Businesses and Communities,8,Applicable,No Level,0,,QA:Insufficient Data(No information on local business support) | QB:Insufficient Data(No information on community engagement or outreach),A + B required for Improved,Develop local business support plan,Local business support report; Community engagement records,17191,1948,679.79,True,False,True
rag,4,00_sample_project,Leadership,LD3.3,Conduct a Life-Cycle Assessment,12,Applicable,No Level,0,,QA:Insufficient Data(No information on life-cycle assessment) | QB:Insufficient Data(No information on environmental impacts or material selection),A + B required for Improved,Conduct life-cycle assessment,Life-cycle assessment report; Environmental impact records,17191,1948,679.79,True,False,True
rag,4,00_sample_project,Natural World,NW1.1,Conserve Natural Areas,14,APPLICABLE,No Level,0,"The project is located in a specific area (Brownsville, PA) and has a defined site boundary, indicating potential natural areas to conserve.",QA:Insufficient Data(No information on natural areas within the project site) | QB:Insufficient Data(No data on habitat restoration or enhancement),A + B required for Improved,Conduct site assessment to identify natural areas; Research local conservation goals and regulations,Site assessment report; Conservation plan,17916,1404,538.95,True,False,True
rag,4,00_sample_project,Natural World,NW1.2,Provide Wetland and Surface Water Buffers,10,APPLICABLE,No Level,0,The project's location near a water body (implied by the presence of a stormwater management plan) suggests potential wetlands or surface waters that may require buffers.,QA:Insufficient Data(No information on wetland or surface water buffers) | QB:Insufficient Data(No data on buffer zone maintenance),A + B required for Improved,Conduct wetland delineation; Research local buffer zone requirements,Wetland delineation report; Buffer zone maintenance plan,17916,1404,538.95,True,False,True
rag,4,00_sample_project,Natural World,NW2.2,Manage Stormwater,24,APPLICABLE,Improved,2,"The project's stormwater management plan indicates an impact on stormwater runoff, making this credit applicable.",QA:Likely Yes(Stormwater management plan mentioned in the PDF metadata) | QB:Insufficient Data(No data on rate or quantity of runoff),A + B required for Improved,Develop stormwater management plan; Research local stormwater regulations,Stormwater management plan; Runoff calculation report,17916,1404,538.95,True,False,True
rag,4,00_sample_project,Natural World,NW2.4,Protect Surface and Groundwater Quality,14,APPLICABLE,No Level,0,"The project's potential impact on surface and groundwater quality, as implied by the stormwater management plan, makes this credit applicable.",QA:Insufficient Data(No information on surface or groundwater protection measures) | QB:Insufficient Data(No data on water quality monitoring),A + B required for Improved,Research local water quality regulations; Develop surface and groundwater protection plan,Surface and groundwater protection plan; Water quality monitoring report,17916,1404,538.95,True,False,True
rag,4,00_sample_project,Natural World,NW3.3,Maintain Floodplain Functions,14,APPLICABLE,No Level,0,The project's location in a floodplain (implied by the presence of a stormwater management plan) suggests potential impacts on floodplain functions.,QA:Insufficient Data(No information on floodplain functions) | QB:Insufficient Data(No data on vegetated zones within the floodplain),A + B required for Improved,Conduct floodplain analysis; Research local floodplain regulations,Floodplain analysis report; Vegetated zone maintenance plan,17916,1404,538.95,True,False,True
rag,4,00_sample_project,Natural World,NW3.5,Protect Soil Health,10,APPLICABLE,No Level,0,"The project's potential impact on soil health, as implied by the presence of a site plan, makes this credit applicable.",QA:Insufficient Data(No information on soil health protection measures) | QB:Insufficient Data(No data on soil erosion control),A + B required for Improved,Research local soil health regulations; Develop soil health protection plan,Soil health protection plan; Soil erosion control report,17916,1404,538.95,True,False,True
rag,4,00_sample_project,Quality Of Life,QL1.1,Improve Community Quality of Life,26,Applicable,Improved,2,"The project is a mixed-use development with residential, commercial, and community spaces, indicating potential for community quality of life improvements.",QA:Likely Yes(Project includes live/work units and community spaces.) | QB:Insufficient Data(Lack of information on community engagement and feedback mechanisms.),A + B required for Enhanced,Engage with local stakeholders to understand community needs and priorities.,Community engagement records; Stakeholder feedback mechanisms,17220,2438,865.47,True,False,True
rag,4,00_sample_project,Quality Of Life,QL1.2,Enhance Public Health & Safety,20,Applicable,Improved,2,"The project includes residential units and commercial spaces, indicating potential public health and safety concerns.",QA:Likely Yes(Project includes fire resistive walls and smoke barriers.) | QB:Insufficient Data(Lack of information on emergency response planning and evacuation procedures.),A + B required for Enhanced,Develop emergency response plan and evacuation procedures.,Emergency response plan; Evacuation procedure documents,17220,2438,865.47,True,False,True
rag,4,00_sample_project,Quality Of Life,QL1.3,Improve Construction Safety,14,Applicable,Improved,2,"The project involves construction activities, indicating potential construction safety concerns.",QA:Likely Yes(Project includes safety protocols for construction workers.) | QB:Insufficient Data(Lack of information on construction safety training programs.),A + B required for Enhanced,Develop construction safety training program.,Construction safety protocols; Safety training program documents,17220,2438,865.47,True,False,True
rag,4,00_sample_project,Quality Of Life,QL1.4,Minimize Noise & Vibration,12,Applicable,Improved,1,"The project includes residential units and commercial spaces, indicating potential noise and vibration concerns.",QA:Likely Yes(Project includes soundproofing measures.) | QB:Insufficient Data(Lack of information on vibration mitigation measures.),A + B required for Enhanced,Investigate vibration mitigation measures.,Soundproofing documents; Vibration mitigation reports,17220,2438,865.47,True,False,True
rag,4,00_sample_project,Quality Of Life,QL1.5,Minimize Light Pollution,12,Applicable,Improved,1,"The project includes exterior lighting, indicating potential light pollution concerns.",QA:Likely Yes(Project includes energy-efficient lighting.) | QB:Insufficient Data(Lack of information on lighting design and controls.),A + B required for Enhanced,Develop lighting design and control strategy.,Lighting design documents; Control strategy reports,17220,2438,865.47,True,False,True
rag,4,00_sample_project,Quality Of Life,QL1.6,Minimize Construction Impacts,8,Applicable,Improved,1,"The project involves construction activities, indicating potential construction impacts.",QA:Likely Yes(Project includes waste management plan.) | QB:Insufficient Data(Lack of information on construction scheduling and phasing.),A + B required for Enhanced,Develop construction scheduling and phasing plan.,Waste management plan; Construction scheduling documents,17220,2438,865.47,True,False,True
rag,4,00_sample_project,Quality Of Life,QL2.1,Improve Community Mobility,14,Applicable,Improved,1,"The project includes residential units and commercial spaces, indicating potential community mobility concerns.",QA:Likely Yes(Project includes pedestrian-friendly design.) | QB:Insufficient Data(Lack of information on public transportation options.),A + B required for Enhanced,Investigate public transportation options.,Pedestrian-friendly design documents; Public transportation reports,17220,2438,865.47,True,False,True
rag,4,00_sample_project,Quality Of Life,QL2.2,Encourage Sustainable Transportation,16,Applicable,Improved,5,"The project includes residential units and commercial spaces, indicating potential sustainable transportation concerns.",QA:Likely Yes(Project includes bike-friendly design.) | QB:Insufficient Data(Lack of information on alternative transportation options.),A + B required for Enhanced,Investigate alternative transportation options.,Bike-friendly design documents; Alternative transportation reports,17220,2438,865.47,True,False,True
rag,4,00_sample_project,Quality Of Life,QL2.3,Improve Access & Wayfinding,14,Applicable,Improved,1,"The project includes residential units and commercial spaces, indicating potential access and wayfinding concerns.",QA:Likely Yes(Project includes clear signage.) | QB:Insufficient Data(Lack of information on accessibility features.),A + B required for Enhanced,Investigate accessibility features.,Signage documents; Accessibility reports,17220,2438,865.47,True,False,True
rag,4,00_sample_project,Quality Of Life,QL3.1,Advance Equity & Social Justice,18,Applicable,Improved,3,"The project includes residential units and commercial spaces, indicating potential equity and social justice concerns.",QA:Likely Yes(Project includes community engagement plan.) | QB:Insufficient Data(Lack of information on social justice initiatives.),A + B required for Enhanced,Investigate social justice initiatives.,Community engagement plan; Social justice reports,17220,2438,865.47,True,False,True
rag,4,00_sample_project,Quality Of Life,QL3.2,Preserve Historic & Cultural Resources,18,Not Applicable,,0,The project does not involve historic or cultural resources.,,,,,17220,2438,865.47,True,False,True
rag,4,00_sample_project,Quality Of Life,QL3.3,Enhance Views & Local Character,14,Applicable,Improved,1,"The project includes residential units and commercial spaces, indicating potential views and local character concerns.",QA:Likely Yes(Project includes design that respects local character.) | QB:Insufficient Data(Lack of information on view preservation measures.),A + B required for Enhanced,Investigate view preservation measures.,Design documents; View preservation reports,17220,2438,865.47,True,False,True
rag,4,00_sample_project,Resource Allocation,RA1.1,Reduce Materials Use,12,Applicable,No Level,0,,QA:Insufficient Data(No material takeoff or bill of quantities in the provided PDF) | QB:Insufficient Data(No information on material efficiency strategies),A + B required for Improved,Develop a material takeoff and bill of quantities; Research material efficiency strategies,Material takeoff and bill of quantities; Material efficiency strategy report,17210,2585,772.29,True,False,True
rag,4,00_sample_project,Resource Allocation,RA1.2,Use Recycled Materials,10,Applicable,No Level,0,,QA:Insufficient Data(No information on recycled material use) | QB:Insufficient Data(No documentation of recycled material sourcing),A + B required for Improved,Research recycled material options; Develop a plan for sourcing recycled materials,Recycled material specification; Sourcing plan for recycled materials,17210,2585,772.29,True,False,True
rag,4,00_sample_project,Resource Allocation,RA1.3,Reduce Operational Waste,8,Applicable,No Level,0,,QA:Insufficient Data(No information on operational waste reduction strategies) | QB:Insufficient Data(No documentation of waste management plan),A + B required for Improved,Develop an operational waste reduction strategy; Create a waste management plan,Operational waste reduction strategy report; Waste management plan,17210,2585,772.29,True,False,True
rag,4,00_sample_project,Resource Allocation,RA1.4,Reduce Construction Waste,10,Applicable,No Level,0,,QA:Insufficient Data(No information on construction waste reduction strategies) | QB:Insufficient Data(No documentation of construction waste management plan),A + B required for Improved,Develop a construction waste reduction strategy; Create a construction waste management plan,Construction waste reduction strategy report; Construction waste management plan,17210,2585,772.29,True,False,True
rag,4,00_sample_project,Resource Allocation,RA1.5,Balance Earthwork On Site,6,Applicable,No Level,0,,QA:Insufficient Data(No information on earthwork balancing strategies) | QB:Insufficient Data(No documentation of earthwork balancing plan),A + B required for Improved,Develop an earthwork balancing strategy; Create an earthwork balancing plan,Earthwork balancing strategy report; Earthwork balancing plan,17210,2585,772.29,True,False,True
rag,4,00_sample_project,Resource Allocation,RA2.1,Reduce Operational Energy Consumption,20,Applicable,No Level,0,,QA:Insufficient Data(No information on operational energy reduction strategies) | QB:Insufficient Data(No documentation of energy-efficient design),A + B required for Improved,Develop an operational energy reduction strategy; Create an energy-efficient design plan,Operational energy reduction strategy report; Energy-efficient design plan,17210,2585,772.29,True,False,True
rag,4,00_sample_project,Resource Allocation,RA2.2,Reduce Construction Energy Consumption,12,Applicable,No Level,0,,QA:Insufficient Data(No information on construction energy reduction strategies) | QB:Insufficient Data(No documentation of construction energy management plan),A + B required for Improved,Develop a construction energy reduction strategy; Create a construction energy management plan,Construction energy reduction strategy report; Construction energy management plan,17210,2585,772.29,True,False,True
rag,4,00_sample_project,Resource Allocation,RA2.3,Use Renewable Energy,10,Applicable,No Level,0,,QA:Insufficient Data(No information on renewable energy sources) | QB:Insufficient Data(No documentation of renewable energy system design),A + B required for Improved,Research renewable energy options; Develop a plan for integrating renewable energy systems,Renewable energy feasibility study; Renewable energy system design plan,17210,2585,772.29,True,False,True
rag,4,00_sample_project,Resource Allocation,RA2.4,Commission and Monitor Energy Systems,8,Applicable,No Level,0,,QA:Insufficient Data(No information on energy system commissioning) | QB:Insufficient Data(No documentation of energy system monitoring plan),A + B required for Improved,Develop an energy system commissioning plan; Create an energy system monitoring plan,Energy system commissioning plan; Energy system monitoring plan,17210,2585,772.29,True,False,True
rag,4,00_sample_project,Resource Allocation,RA3.1,Preserve Water Resources,14,Applicable,No Level,0,,QA:Insufficient Data(No information on water conservation strategies) | QB:Insufficient Data(No documentation of water-efficient design),A + B required for Improved,Develop a water conservation strategy; Create a water-efficient design plan,Water conservation strategy report; Water-efficient design plan,17210,2585,772.29,True,False,True
rag,4,00_sample_project,Resource Allocation,RA3.2,Reduce Operational Water Consumption,12,Applicable,No Level,0,,QA:Insufficient Data(No information on operational water reduction strategies) | QB:Insufficient Data(No documentation of water-efficient fixtures and appliances),A + B required for Improved,Develop an operational water reduction strategy; Specify water-efficient fixtures and appliances,Operational water reduction strategy report; Water-efficient fixture and appliance specification,17210,2585,772.29,True,False,True
rag,4,00_sample_project,Resource Allocation,RA3.3,Reduce Construction Water Consumption,8,Applicable,No Level,0,,QA:Insufficient Data(No information on construction water reduction strategies) | QB:Insufficient Data(No documentation of construction water management plan),A + B required for Improved,Develop a construction water reduction strategy; Create a construction water management plan,Construction water reduction strategy report; Construction water management plan,17210,2585,772.29,True,False,True
rag,4,00_sample_project,Resource Allocation,RA3.4,Monitor Water Systems,6,Applicable,No Level,0,,QA:Insufficient Data(No information on water system monitoring) | QB:Insufficient Data(No documentation of water system monitoring plan),A + B required for Improved,Develop a water system monitoring plan; Specify water metering and monitoring equipment,Water system monitoring plan; Water metering and monitoring equipment specification,17210,2585,772.29,True,False,True
rag,5,00_sample_project,Climate And Resilience,CR2.1,Avoid Unsuitable Development,14,APPLICABLE,No Level,0,"The project is located in Brownsville, PA, and the PDF metadata does not indicate that it avoids unsuitable development.",QA:Insufficient Data(No information on site selection criteria) | QB:Insufficient Data(No information on environmental impact assessment),A + B required for Improved,Conduct site selection criteria analysis; Perform environmental impact assessment,Site selection report; Environmental impact assessment report,17617,1741,515.75,True,False,True
rag,5,00_sample_project,Climate And Resilience,CR2.2,Assess Climate Change Vulnerability,20,APPLICABLE,No Level,0,"The project is located in Brownsville, PA, and climate change vulnerability assessment is relevant to the project.",QA:Insufficient Data(No information on climate change threats) | QB:Insufficient Data(No information on project vulnerability) | QC:Insufficient Data(No information on infrastructure system vulnerability) | QD:Insufficient Data(No information on community vulnerability) | QE:Insufficient Data(No information on shared climate threat findings),A + B required for Improved,Conduct climate change vulnerability assessment; Identify project and infrastructure system vulnerabilities,Climate change vulnerability assessment report; Project and infrastructure system vulnerability reports,17617,1741,515.75,True,False,True
